onset	duration	trial_type
0.013	6.0	action
8.0195	6.0	interoception
16.0093	6.0	interoception
24.0157	6.0	interoception
32.0222	6.0	situation
40.0286	6.0	situation
48.0184	6.0	situation
56.0248	6.0	interoception
74.0227	6.0	interoception
82.0291	6.0	interoception
90.0189	6.0	action
108.0334	6.0	action
176.0382	6.0	situation
184.0447	6.0	situation
192.0344	6.0	action
200.0409	6.0	action
208.0473	6.0	interoception
216.0371	6.0	interoception
234.0349	6.0	action
242.0414	6.0	interoception
250.0479	6.0	situation
258.0376	6.0	interoception
266.0441	6.0	interoception
284.0419	6.0	situation
292.0484	6.0	action
300.0548	6.0	interoception
308.0446	6.0	situation
316.051	6.0	action
324.0575	6.0	interoception
332.0473	6.0	situation
340.0537	6.0	action
348.0602	6.0	situation
356.0499	6.0	interoception
364.0564	6.0	interoception
382.0542	6.0	situation
390.0607	6.0	action
398.0671	6.0	action
406.0569	6.0	action
414.0633	6.0	situation
422.0698	6.0	situation
430.0596	6.0	action
438.066	6.0	action
446.0725	6.0	situation
454.0622	6.0	action
462.0687	6.0	action
470.0751	6.0	situation
478.0649	6.0	interoception
486.0714	6.0	action
494.0778	6.0	situation
512.0756	6.0	interoception
520.0821	6.0	interoception
528.0719	6.0	situation
536.0783	6.0	situation
544.0848	6.0	action
552.0745	6.0	situation
560.081	6.0	interoception
568.0874	6.0	situation
576.0772	6.0	interoception
584.0837	6.0	action
592.0901	6.0	action
