onset	duration	trial_type
0.0098	6.0	situation
8.0096	6.0	situation
16.0094	6.0	interoception
24.0092	6.0	situation
32.009	6.0	interoception
40.0222	6.0	action
48.022	6.0	action
56.0218	6.0	interoception
104.0205	6.0	action
122.02	6.0	interoception
140.033	6.0	action
148.0328	6.0	interoception
156.0326	6.0	situation
164.0324	6.0	interoception
172.0322	6.0	interoception
180.032	6.0	action
188.0318	6.0	situation
206.0313	6.0	action
224.0308	6.0	situation
232.044	6.0	action
240.0438	6.0	action
248.0436	6.0	situation
256.0434	6.0	situation
264.0432	6.0	interoception
272.043	6.0	situation
280.0428	6.0	situation
288.0426	6.0	situation
296.0424	6.0	action
314.0553	6.0	action
322.0551	6.0	action
330.0549	6.0	situation
338.0547	6.0	interoception
346.0545	6.0	action
354.0543	6.0	situation
362.0541	6.0	interoception
370.0539	6.0	action
378.0537	6.0	action
386.0535	6.0	action
404.053	6.0	interoception
412.0662	6.0	action
420.066	6.0	action
428.0658	6.0	situation
436.0656	6.0	situation
444.0654	6.0	situation
452.0652	6.0	action
460.065	6.0	interoception
468.0648	6.0	situation
486.0643	6.0	interoception
494.0641	6.0	situation
502.0773	6.0	interoception
510.0771	6.0	situation
518.0769	6.0	interoception
526.0767	6.0	interoception
534.0765	6.0	situation
542.0763	6.0	interoception
560.0758	6.0	action
568.0756	6.0	interoception
576.0754	6.0	action
584.0752	6.0	interoception
592.0884	6.0	interoception
